cluster,AEPA
Hg1Mn1S2+,1.8968
W1Cu1S2,3.2084
W1Cu1S1,2.4112
Hg1Mn1S2-,2.1275
Pt1Re1O1N1+,3.4921
Ru1Cu1N1C1+,3.7942
Os1W1O2+,4.4673
Ru1Cu1N1C1-,3.6776
Os1W1O2-,4.7237
Pt1Re1O1N1-,4.1718
Re1W1N1,3.1406
Tc1Ti1O1C1-,4.2916
Hg1Mn1S1N1,1.9920
Sc1Ir1-,2.4748
Re1Cu1O1C1-,3.7550
Nb1Cr1S1O1,3.7027
Ir1Rh1O1N1+,3.2037
Ir1Rh1O1N1-,3.5768
Os1Cr1S1,2.4963
Os1Cr1S2,3.0835
Pd1Ni1S1,2.3380
Os1Cu1C1,3.0942
Zr1Ti1N2,4.4415
Os1Cu1C2,3.7080
Ru1Y1S2-,3.4888
Ta1Sc1O1+,3.7684
Pd1Cr1O2,3.0940
Cd1Cu1S1C1,2.3795
Cr1Fe1,0.6888
Pd1Cr1O1,2.2495
Ir1Nb1C1,3.6654
Nb1Zn1C2,3.3398
Rh1Ti1N1,3.0665
Re1Sc1S1N1-,3.6058
Fe1V1N2,3.3950
Tc1Zn1C2-,3.3068
Fe1V1N1,2.7291
V1Sc1C2+,4.1304
Pt1Ta1O1C1+,4.4297
Rh1Ru1S1-,2.3437
Pd1Zr1O2,4.1952
Pd1Zr1O1,3.8213
Pd1Zn1O2+,2.1833
Cd1Zn1N1-,0.8573
Ta1Cr1O2-,4.4079
Ru1Sc1N1C1+,4.2315
Hg1Cu1N2,2.5944
Cd1Zn1N1+,0.9965
Rh1Ru1S1+,2.6305
Au1Ni1C2+,3.5476
Ir1Hf1O1,4.0193
Ir1Hf1O2,4.4150
Ta1Ti1S2,3.9733
Re1Pd1O2+,3.6369
Au1Ni1C2-,3.6014
Mo1Nb1S2,3.6335
Mo1Nb1S1,3.1331
Os1Cd1S1+,2.0922
Os1Cd1S1-,1.7609
Mn2S1C1,2.8918
W1La1S1C1+,4.0913
Zn1Cu1C2+,3.2217
Zn1V1S1O1-,3.0212
Hg1La1S1C1,2.5262
Pt1Cr1S1-,2.3668
Fe1Ru1,1.3703
Co1Fe1S1C1+,3.4036
Au1Tc1O2+,3.1855
Co1Fe1S1C1-,3.1425
Rh1Ru1S1C1+,3.7154
Tc1Ru1+,1.6481
Pd1Rh1N1-,2.4427
W1Zn1S1N1,2.9465
Tc1Ru1-,1.7937
Pd1Rh1N1+,2.4288
Pt1V1N1C1+,3.9886
Pt1V1N1C1-,4.2092
Pd1Mn1O1N1,2.7611
Ag1Rh1S1-,1.8327
Hg1Pt1S1O1-,2.4165
Os1Cu1S1O1-,3.4341
Rh1Ni1C1-,2.9857
Os1Cu1S1O1+,3.2993
Mo1Mn1S2-,2.9250
Cd1Cu1N1C1,3.2101
Hg1Pt1S1O1+,2.5016
Cd1Fe1N1,1.4364
Cd1Fe1N2,2.6660
Rh1Zn1N1,1.6414
Hg1Co1S1C1,2.6413
Ru1Nb1N2-,3.9801
V1Ti1S1N1+,3.8351
Fe1Cr1N2,2.8856
Fe1Cr1N1,2.1487
Os2S2-,3.5919
Rh2S2+,2.9619
Tc1Zn1N2-,3.0520
Zn1Ti1C2+,3.3186
Au1Ni1S2+,2.3741
Os1Sc1C2,4.4533
Os1Sc1C1,3.8055
Au1Ni1S2-,2.6028
Fe1Ti1N1,2.7999
Tc1Ni1S1+,2.5783
W1Zn1N1+,2.7083
Tc1Y1S1N1-,3.6334
La1Nb1N2+,4.5480
Au1Cr1N2+,2.9962
Tc1Cu1S2-,2.9245
Ta1Tc1N1C1,4.3872
Ta2N2,4.6643
Au1Cr1N2-,2.8829
Ni1Co1S2-,3.0087
Ru1Cu1N2+,3.3175
Ni1Co1S2+,3.0051
Co1Fe1N2,3.1733
Pt1Mn1C2-,3.8233
Hg1Tc1S2,2.3509
Cd1Nb1C2,3.3044
La1Mn1N1C1+,3.6832
Cd1Nb1C1,2.0550
Rh1Cu1C2+,3.6645
Cu1V1O1N1+,3.3406
Re1Cu1S1O1+,3.3002
Cu1V1O1N1-,3.5352
Re1Cu1S1O1-,3.4236
Ag1Y1C1-,2.1056
Ta1Ag1S1,2.5927
Rh1Cr1O1C1,3.7770
Hf1Co1O2+,4.3766
Ag1Y1C1+,2.1909
Tc1Sc1C1-,3.3356
Hg1Y1N1C1-,3.2368
Cu1Cr1O1+,2.3814
Nb1V1O1N1,4.2293
Cu1Cr1O1-,2.2438
Hg1Y1N1C1+,3.2466
W1Sc1O1N1,4.2767
W1Ag1O2+,4.0267
Ta1Y1N1C1-,4.3755
Ir1V1S1O1,3.8934
W1Ag1O2-,4.2305
Mo1Y1N1+,3.0514
Pd1Mo1O1C1,3.6357
Ta1Cu1S1O1,3.9644
Pd1V1S1N1-,3.1487
Nb1Y1C2+,4.3313
Ta1Cr1S1N1+,3.8612
Pd1V1S1N1+,2.9590
Rh1Fe1C1,2.8456
Au1Cd1S2+,2.0573
Au1Cd1S2-,1.8084
Nb1Cr1C1-,2.7493
Ta1Rh1S1O1,4.2919
Hf1Ag1N1-,2.6436
Os1Sc1S1C1+,4.0412
Mo1Zn1S1N1,2.6732
Os1Sc1S1C1-,3.9972
Hf1Ag1N1+,2.6931
Zr1Cu1N1+,2.7088
Pd1Cr1O2+,2.9047
Fe1V1N1+,2.7044
Pd1Cr1O2-,3.5082
Fe1V1N1-,2.9284
Re1Y1C1-,3.3535
Y2S1C1,3.7549
W1Ta1S1N1,4.0988
Y1Au1,1.5612
La1Co1O1N1,3.7039
Pd1Sc1O1C1+,3.8436
Re1Pd1S1C1-,3.3279
Ag1Zn1O1C1+,3.4148
Ag1Zn1O1C1-,2.9217
Pt1Cr1S1+,2.4222
Pd1Sc1O1C1-,3.7777
Re1Pd1S1C1+,3.3446
Ag1Y1S1-,2.3836
La1Ti1S1C1+,4.0800
Zn1Cu1N1,1.1079
Ag1Y1S1+,2.4143
Ir1Y1N1C1+,4.6147
Ta1Zr1O1C1,4.9018
Rh1Sc1N1,2.9211
Pt1La1C1+,3.3207
Ag1Mn1N2,2.9091
Ag1Mn1N1,1.6965
Ir1Ta1S1N1-,4.0302
Hg1Sc1S2,2.4441
Ir1Ta1S1N1+,3.8739
Hg1Sc1S1,1.8652
Au1Os1O2+,3.4227
Ir1Rh1O1C1,4.0839
Au1Os1O2-,3.8394
Zr1Fe1S1N1+,3.8025
Ir1Ti1O2+,3.8250
Ir1Ti1O2-,4.2824
Zr1Fe1S1N1-,3.5901
Pd1Co1S1N1,2.7253
Pd1Ni1N1,2.0847
Pd1Ni1N2,3.2099
Zr1Zn1O1C1,3.3237
Ru1Mn1N1C1-,3.6699
Zn1Ti1C2-,3.2904
Os1Zr1N2,4.1006
Pt1Mn1S2-,3.0309
La1Nb1O1+,3.6268
Pt1Mn1S2+,2.7933
Os1Mn1C1-,3.2309
Tc1Mn1N2,3.1058
Rh1Y1N1+,2.9469
Au1Nb1O1+,3.3936
La1Nb1O1-,3.4559
Os1Pd1O1,2.8069
Re1Ru1C2+,4.2457
Os1Pd1O2,3.7240
Ru1Cu1S1,2.2670
Au1La1O1N1,3.2103
Au1Nb1O1-,3.3366
Hg1Os1S1N1-,2.8401
Hg1Ti1O1N1+,2.6327
Hg1Os1S1N1+,2.7733
Hg1Ti1O1N1-,3.0616
Zn2S1O1+,2.0797
Au1Y1S1+,2.5351
Os1Cd1N1,2.2005
Au1Y1S1-,2.7210
Pt1Ru1O1C1+,4.1559
Os1Zn1S1-,1.8105
Ru1Zr1N1C1-,4.5582
W1Fe1O1+,3.4333
Os1Zn1S1+,2.1926
Zr1Co1N1-,3.2574
Au1W1S1-,2.4858
Tc1Mn1N1C1+,3.6567
Cd1Mo1N1C1,3.1106
Os1Cd1N2,2.8415
Ta1Zr1N2+,4.9042
Au1W1S1+,2.7898
Rh1Zn1N1C1,3.2863
Cd1Ti1S1N1,2.6856
Re1Mo1C2,4.0828
Ag1Y1N1C1,3.6538
Pd1Ti1S1-,2.6662
Pt1V1C1-,2.9244
La1Tc1S1C1-,3.8138
La2N1C1+,4.0640
W1Rh1S1O1+,3.9681
Zr1Y1O1,3.6364
W1Ag1N1C1+,3.7444
La1Tc1S1C1+,3.9686
Ag1Tc1S1N1+,2.8355
Ir1Mn1S1C1-,3.5277
Pt1Ru1O1C1-,4.1703
Ir1Mn1S1C1+,3.5901
Pt2,1.7243
Cd1Cr1S1C1+,2.6122
Ta1Tc1C2,4.6062
Ru1Zr1N1C1+,4.5672
Y1Hg1-,0.4033
Zr1Mn1N2-,3.8803
Pd1Nb1C1,2.8385
Y1Hg1+,0.2879
Ru1Sc1S2+,3.4172
Mn1Pt1,1.7938
Rh2S1C1-,3.4119
Nb1Sc1C1,3.2781
Y1Ti1O1C1+,4.5964
Nb1Sc1C2,4.1043
Os1Mn1S1N1,3.2992
Y1Ti1O1C1-,4.2551
La1Ru1S1N1+,3.5631
Zr1Cu1N1-,2.9813
La1Ru1S1N1-,3.4896
W1Sc1S1-,2.4500
W1Rh1C2-,4.1587
Hf1Mo1O1-,3.3072
Hg1Fe1C2,2.9667
Y1Zn1C2+,3.4205
Hf1Mo1O1+,3.5075
Rh1Nb1O1C1+,4.2725
Ru1Mn1O1C1,3.8318
Pd1Tc1O1N1,3.3336
Re1Mn1N1C1+,3.6309
Hf1Cr1N1C1,3.7018
Pd1Sc1S1N1,3.0863
Rh1Nb1O1C1-,4.3323
Hg1Mn1S1O1-,2.3541
Tc2S1N1-,3.3904
Ti1Sc1S1C1,3.8741
Tc1Mn1O1N1-,3.5558
Hg1Mn1S1O1+,1.9998
Tc2S1N1+,3.4090
Zr1Co1C2+,4.2780
Ir1La1S1C1-,3.9497
Ni1Au1-,0.7264
Ir1La1S1C1+,3.9560
Ni1Au1+,1.1460
Pt1La1C1-,3.0336
Ru2O2-,3.7338
Au1Co1O1-,2.4441
Tc1Sc1O1C1-,4.1472
Au1Co1O1+,2.0875
Os1Y1C2,4.4570
Os1Y1C1,3.8248
Mo1V1O1C1-,3.9174
Cd1Nb1S1O1-,3.3053
Cd1Nb1S1O1+,3.3786
Mo1V1O1C1+,4.0336
Ni1V1N2-,3.5481
Os1Zn1S1C1+,3.2955
Nb1Ni1O1N1-,4.1048
Hg1Os1C1+,2.6079
Nb1Ni1O1N1+,4.0522
Hg1Os1C1-,2.6916
Ni1V1N2+,3.4218
La1Ru1O1N1,3.8563
Ag1Zr1S1C1+,3.2340
Ag1Zr1S1C1-,3.0488
Rh1Fe1O2-,3.4388
Nb2,2.2078
Tc1Ti1S1O1-,3.7563
Os1Cr1O1C1+,4.0502
Os1Cr1O1C1-,3.9262
Pd1V1S1-,2.4979
Cr1Sc1S2,3.2462
W1Cr1O1C1,3.8138
Cr1Sc1S1,2.3189
Pd1Zr1O1N1,3.7660
La1Ti1S1O1,4.2112
Cd1Ti1S1N1+,2.5265
V1Mn1+,1.4146
Pd1Co1S1O1+,2.7184
Re1Hf1O1+,3.6026
Ru1V1O1,3.3353
Re1Hf1O1-,3.4919
V1Mn1-,1.2680
Ru1V1O2,3.9044
Hg1Cu1S1O1-,1.9689
La1Pd1N1C1+,3.9548
Hg1Ni1O2+,2.0597
W1V1N1C1,4.1325
Hg1Ni1O2-,2.6376
Pd1Ti1O2-,4.1713
Mo1Y1O1N1+,4.1614
Nb1Au1-,0.9251
Nb1Au1+,1.3757
Mo1Y1O1N1-,4.0627
Cu1Ni1N1C1+,3.8971
Hg1Ta1S1N1-,3.0040
Cu1Ni1N1C1-,3.7990
Hg1Ta1S1N1+,2.8675
Cu1Co1S1C1,2.9353
Mn1W1,1.0522
Ir1W1O1N1+,4.1914
Mo1Sc1S1,2.5651
Mn1Cr1N1-,2.2222
La1Pd1N1C1-,4.0907
Nb1Cu1O1C1+,3.8599
La1Ni1N1C1,4.0223
Pt1Pd1O2-,3.0525
Ir1W1O1N1-,4.2698
Ag1Mn1O1-,2.3905
Ag1Mn1O1+,2.2417
Mo1Fe1S1O1-,3.3995
Os1Sc1O1C1,4.4082
Rh1Ni1C2+,3.9414
Ru1Cr1C2+,3.7751
Pd1Fe1O1N1,2.8478
Pd1Ru1N2-,3.4563
Ag1Mn1O1N1,2.6471
Tc1Nb1S1C1,4.0398
Pd1Co1O1N1,2.8267
La1Nb1S1O1,4.2707
Ni1Co1O2,3.2384
Ru1Y1S1O1,3.8030
Cd2S1C1,1.8518
Au1Re1C1-,2.7975
Au1Re1C1+,2.9347
Hf1Ni1O1+,3.7133
Re1Ta1N1C1+,4.4074
Pt1Pd1N1C1+,3.6647
Ru1Cd1,0.2637
Hf1Ni1O1-,3.6840
Hf1Zr1S1N1,4.2944
Rh1Ni1C2-,3.9052
Pd1Zn1O2-,2.4017
Mo1Pd1,0.9722
Rh1Cu1N1+,2.1836
Rh1Cu1N1-,2.2670
Fe1Zn1,0.2313
Fe1Ti1N2,3.5597
Cu1Co1C2+,3.7295
Cu1Co1C2-,3.4856
Co1Fe1N1,2.2710
Hf1Sc1S2,3.8552
Ir1Rh1N2,3.4491
Ir1Rh1N1,2.7975
Mo1Zr1N1C1+,4.3468
Mo1Zr1N1C1-,4.2069
Tc1Sc1C1+,3.3791
Os1Co1S1C1-,3.6692
W1Y1S1+,2.9422
Mo1Nb1S1N1,3.7752
W1Y1S1-,2.4906
Pt1Ti1O1,4.0010
Os1Co1S1C1+,3.6886
Ag1Rh1O1N1,2.7179
Pt1Cu1O1C1,3.9158
W1Hf1O1-,3.5714
Pd1Cu1C2,3.4161
Ru1Zr1S1,3.4949
Os1Y1N1C1+,4.4684
Zr1Co1N1+,3.1484
Cu1Co1O1,2.2701
Os1Pd1S1+,2.6817
Cu1Co1O2,2.9528
Hg1Y1N1-,2.0281
Hg1Y1N1+,1.7589
Ti1La1,1.0364
La1Zr1C2,4.1720
Pt1Rh1C1-,3.1844
Nb1Cu1S1N1,3.5027
Hg1Os1O2,3.1339
Tc2O1-,3.1676
Hg1Os1O1,2.0049
Pd1Mo1N2-,3.4227
Os1Y1S1N1+,3.8817
Pd1Mo1N2+,3.2420
Os1Y1S1N1-,3.8368
Ta1Rh1S2-,3.8939
Hf1Cu1S1C1,3.2311
Hg1Zn1S1O1,1.3762
Ag1Rh1S1N1,2.4341
Re1Ni1C1-,3.0338
Ir1Y1N1C1,4.4816
Fe1Nb1,1.6460
La1Pd1O2,3.7279
Ta1Hg1+,0.5566
La1Pd1O1,3.2036
Nb1Y1O1C1+,4.7881
Ir1Re1O2,4.2411
Ir1Re1O1,3.4432
Co2S1O1,3.1286
Hg1Cu1S1O1+,2.0250
Pt1Re1O2+,3.8584
Nb1Y1O1C1-,4.5591
Rh1Ti1O2,4.0311
Ta1Hg1-,0.4101
Os1Sc1C1-,3.8129
Rh1Ti1O1,3.5654
Os1Sc1C1+,3.7236
Cd1Y1S1O1,3.0393
Hf1Co1S1N1,3.6410
Os1Hf1Ni1S1C2+,4.6813
Ir1Cr1V1S3-,3.8032
Hg1Y2N2C1,3.7978
Ag1Tc2S1N2,3.5412
Ir1Nb1Ti1S1O2-,5.0103
Os1Mo1Fe1O1C1-,4.1115
Nb1Zn2N1C1,2.7995
Re1Tc1Y1N2C1,4.5523
Nb1Zn2N1C2,3.4326
Hf1Ag1Cr1C1+,2.7479
Au2Nb1O1C2,4.1626
Co1Mn1V1N1C1-,3.4733
Mo1Cu2O2N1,3.6383
Ru1V2O1C1,4.1601
Ru1V2O1C2,4.6341
Zn1Fe1V1S2O1+,3.3368
Au1Pt1Hf1S1-,3.5633
Zn2Co1S1,1.4187
Zn2Co1S2,2.1489
Zn2Co1S3,2.6207
Re1Ag2S1O1,3.0170
Cd1Y1Cr1C1+,2.2018
Ir1Mn1V1S1C1-,3.6555
Hg2Tc1O1C2,3.3976
Pt1Rh1Mn1N1-,2.7241
Hg2Tc1O1C1,2.8003
Au1Hf1Co1O2N1-,4.1467
Ta2Mn1S1O2,4.7203
Ta2Mn1S1O1,4.1452
Ta1Ni1Mn1S1O2+,4.4926
Hf1Zn1Ti1N1C1-,3.6469
Pd2Ti1O1N1,3.4351
Pd2Ti1O1N2,3.9428
Ti3S2,3.8225
Ti3S3,4.1173
Rh1Ti2S2O1,4.3921
Nb2Zn1O2C1,4.4916
W1Mo2N2C1,4.3194
Ir1Nb1Zr1O1N1C1,5.2071
Hg1Au1Ru1O2N1-,2.9987
Os2Ru1S2C1+,4.2375
Nb1Cr2S1O1,3.3929
La1Cd1Ni1O1N2-,3.6697
Pt1Y1Sc1N3-,4.1520
Au1Zr2S2O1,4.5793
Hg1Au1Mn1S1,1.6105
Re2Fe1S1C1,3.6582
Sc3O1N1C1+,4.7451
Cr2Cd1+,0.8841
Pt1Cr2S1C1,3.1888
Pt1Ag1Co1N3,3.3884
Cr2Cd1-,0.7456
Ni1V2S1N2+,4.0098
Y3N2C1,4.3133
Ir1Os1Sc1S1O1C1-,4.6483
Ag3O1N1+,2.3371
Ag3O1N1-,2.1579
Hf1Tc2S1N2,4.2840
Hg1Cd1Tc1S2+,2.1206
Mo1Y1Cu1S2C1,3.8674
W2Cu1S1C1,3.7238
W2Cu1S1C2,4.3173
Os1Zr1Cu1S1N2-,4.1148
Hf1Sc2N2C1,4.5042
Au1Ir1Mn1S1N2,3.4917
Hg1Pt1V1S1N2+,3.3020
Au1Os1Ti1S1N2-,4.0312
Zr1Zn2O1,2.3193
Zr1Zn2O2,3.2249
Ir1Re1Hf1S1O2,4.7262
Ru2Sc1O3,4.2551
Ru2Sc1O2,3.9498
Ru2Sc1O1,3.4394
Hf1Rh1Cr1S2N1-,3.9165
Ta1Pd2S1O2,4.1969
Rh1Mo1Nb1S1-,3.1718
Cu3N1C1+,3.3777
Pt3N2+,3.8301
Cu3N1C1-,3.3849
W2Mn1N2C1-,4.3818
Hg1Ta1Cd1O1C2+,3.6603
Re2Pd1S2C1,3.9130
Ir1V2O1N2-,4.4605
Hg1Ta1Nb1N2C1,4.1861
Hf2Ag1S2N1,4.1602
Ir1V2O1N2+,4.2871
Au1Mn1Ti1S1O1+,3.4737
Ru1Mo2N2C1+,4.3627
Pt1Os1Ni1N1C2-,4.5786
Co2Fe1N2C1,3.7913
La2Ru1O1N2,4.4961
La2Ru1O1N1,4.2405
Zr1Fe1Cr1O2N1,4.2721
Pt1Ir1Ti1S1O2-,4.4098
Ta2V1C1,3.9206
Ta2V1C2,4.7543
Sc2Nb1+,2.1510
Hg1Os1Ta1S3+,3.5556
Sc2Nb1-,1.9580
La1Nb1Sc1S2N1-,4.2363
Ta1Tc1Cu1N2C1,4.3290
Pd1Mo1Zr1S1-,2.9999
Hg2Fe1S1O1,1.8857
Ru1Nb1Zn1S2O1,3.7580
Au2Y1C1,2.5339
Au2Y1C2,3.6561
Au2Y1C3,4.0165
Pd1Co2S1O1,3.0878
Ru1Co1Ti1O2+,3.9516
Au1Cr2S2C1,3.0875
Tc1Nb1Sc1O2N1+,4.8734
Hf1Ni2O2C1+,4.6203
Au2Ru1O1N1C1-,3.8462
Ni2Rh1+,2.4046
Os1V1Sc1O1C1,4.4934
Nb1Zr1Y1S3,4.4113
Hg2Co1O2N1+,2.4231
Ni2Pd1+,2.2808
Mn1V2N3,3.9278
Hf2Cu1C1,3.2603
Hf2Cu1C2,3.9878
Hf2Cu1C3,4.5639
W1Tc1Cr1C3-,4.4687
Pd1Mn2N2C1,3.6979
Au1Co2S1O1+,2.9766
Os2Hg1+,2.0187
Ru2Cu1S1C2,3.9728
Ru2Cu1S1C1,3.4110
Os2Hg1-,1.7525
Ta1Ag1Cr1N1C1+,3.6816
Hg1Ir1La1N1,2.6369
Y2Mo1-,1.9335
Ag1Cr2O1N2-,3.3897
Hg1W1Ag1C1+,2.4124
Y2Mo1+,2.1031
Au1La1Fe1O1N1C1+,4.2592
Hg3S3-,1.4167
Hg3S3+,1.7038
Os1Rh1Sc1S1C1-,4.1127
Mo1Pt2+,2.5499
Mo1Pt2-,2.6999
Pd2Ru1S1-,2.3898
Re1Ta2S1N1,4.5280
Nb1Co1Sc1S1O1N1,4.4673
Os1Ag1Cu1S2O1-,3.4632
W1Rh1Ru1O2C1-,4.9508
Ru1Sc2N1C1,4.1479
Rh1Nb1Y1C3,4.8076
Os1Ti1Sc1O2C1-,5.0140
Ru1Sc2N1C2,4.6067
Hf1Mn2O2N1,4.2017
Ru3+,2.7479
Pt1Nb1Cu1N1C2+,4.4519
Ru3-,2.4079
W2Nb1S2O1,4.6265
Re1W1Tc1O2N1,4.6910
La2Sc1O2N1,4.8986
Ir2Ta1O1N1,4.7084
Ir1Re1Y1S2-,3.9266
Hg1Mo1Mn1O2N1+,3.5129
Pt2Ru1S1O2+,3.5859
Ir1Y2O1C2-,5.0160
Au1Cr2S1C1,2.8005
Pt1Os1Rh1S2N1-,3.8634
Au1Cr2S1C2,3.4793
Pt1Cr2S1N2+,3.5265
Nb3S1N1C1+,5.0321
W1Pd1V1C1+,3.3558
Zr2Cr1N1,3.2674
Zr2Cr1N2,4.1275
Tc1Cu2S2-,2.8603
Hf1Ag1Nb1S1C1-,3.7829
Mn1Zn1Pt1-,1.3623
Rh1Y2O2N1,4.5568
Rh1Zr1Co1S1N2+,4.1203
Ag1Pd1Cu1S1O1C1+,3.5471
Ta1Mn1V1S1N2+,4.2874
Ir1Cu2C1-,2.9691
Zr1Fe2S1N1,3.6347
Zr1Fe2S1N2,3.9674
Hg1Cd1Co1C1+,1.8059
Ni1Fe2O1N2,3.6124
Nb1Ti2C1-,3.4384
Pt1Pd2S2O1,2.9115
Nb2Cu1O2C1,4.6972
Zr1Cr2O1C2+,4.3436
Au1Ag1Cu1C2,2.9806
Hf1Cd2S1N1+,2.5457
Ru1Mo1V1S1O1N1+,4.1509
Hf1Ru2S2C1,4.3576
Pd1Cu1Fe1O1N1C1+,3.8018
Ru1Nb1Co1O1+,3.8734
Ag1Ti1Sc1S2C1+,3.7863
W2Ag1N2C1,4.1533
Au1Ta2O1N1C1,4.8961
Ag1Pd1Cu1O1,1.9430
La1Cd1Mo1S1N1-,2.9603
Os1V2O1,3.8380
La1Pd1Nb1O1+,3.7856
Ru1Zr1Co1N3+,4.1188
Hg1La1Rh1S1O2-,3.3719
W2Zr1O1C2-,5.1213
Nb2Hg1,1.5749
Mo1Zr2C1,3.6746
Mo1Zr2C2,4.5891
Re1W1La1S2+,3.9001
Rh2Mo1S1N1,3.3330
Ta1Ni2C1,3.4198
Ta1Ni2C2,4.0373
Ta1Ni2C3,4.5464
Zr1Hf1Re1+,3.2127
W1Rh1Ni1O3-,4.8571
Nb1Cu2N2C1-,4.0576
Ni2Co1N2C1-,3.9119
Tc1V2O1N1,4.1024
Au1Mo2O3,4.0476
Cd1Rh1Co1O1N2-,3.3506
Re1W1Cr1S2O1-,4.0680
W1Rh1Co1S1+,3.3507
Cu1Mn2N2+,2.9288
Ta1Cu1Ti1S2N1+,4.2339
Cd1Mn2N3,2.8028
W1Mo1Zn1S3-,3.5079
Ta1Hf1Rh1O1N1+,5.0022
Re1Rh2O2C1,4.5629
Hg1Hf1Y1S2-,3.0861
Hg1La2S1O1,3.5014
Pt1W2O1N1,4.3817
Tc1Cu1Mn1C2-,3.5590
Os2Ru1S1N2,3.9898
Rh1Tc1Zn1N2-,3.1385
Os1Rh1Fe1O3-,4.2437
Ag1Zn1Cr1S2,2.1383
La2Y1S2C1,4.3463
Mo2Cu1S2N1,3.5202
Tc1Mn2S1O2,3.7730
Ru1Zr1Zn1N3+,3.6696
Pt1Cu1Cr1N1C1,3.5986
Hf1Rh2O2C1,4.7184
Mo2Cu1O1N1,3.3930
W1Nb1Cr1O3,4.6204
Mo1Ti2O1N2,4.5355
Ir1Mn1Cr1O1N2,3.6946
Mo1Ti2O1N1,4.1815
Ta1Tc2N3-,4.5982
Au1Re1Ta1S1-,3.1093
Re1Co2S2N1+,3.7406
Ru1Cr2S2N1,3.2927
Os1Zr1Sc1S1C1,4.4800
Mo1Mn1Sc1S1N2-,3.8157
Pt1Zn1Co1C1+,2.9243
Au1Rh1Zr1S1O2+,3.8342
Ag1Pd1Co1O2,2.7099
Ta1Ag1Mn1O1C1,3.6562
Hg1W1Nb1S2-,3.1075
La1Nb1Ti1S1N2-,4.4238
Hg2Ru1S1C1,2.3361
Y1V2N2,3.8629
Y1V2N3,4.3357
Ir1W1Mn1S1,3.3098
Y1V2N1,3.0923
Ir1Fe1Cr1O1-,2.9126
Pd1Mo1Zn1O1C1,3.1326
Ta1Pd1Fe1O2C1+,4.5837
Pt1Pd1Cu1N2,3.2090
Hg1Mo1Ni1N1-,2.4102
W1Mo1Fe1O2+,4.0734
Cd1Fe1Cr1S1O1N1-,3.0190
Re1Ru1Cu1O1N1+,3.5601
Zn2Ti1S2N1,2.9023
Ta1Ru1Zr1S2+,4.4812
Nb1Mo2,2.4379
Ag1Tc1Fe1O1N1C1+,3.9287
Ag1Nb1Ti1S1C1+,3.7750
Cd1Ni1Mn1C1,2.0877
Hf2Zr1O1N1C1-,5.2766
Au1Ta1Co1S3-,3.9857
Mn1Cu1Pd1+,1.8897
Ta1Nb1Sc1C2-,4.5407
Tc1Cr1V1N2-,3.6100
Tc1Cr2N1,2.4882
Re1W1Cu1N2C1,4.0988
Tc1Cr2N2,2.9799
Cd1Mo1Ti1S2C1-,3.5400
Pd1Ru1Y1O1C2-,4.4563
Au1Y2S2O1,4.1671
Ru1Mo2N1,3.0886
Ru1Mo2N2,3.5488
Au1Os1Tc1S2-,3.3780
Hg1Ti2O1,2.6595
Hg1Ti2O2,3.7100
Hg1Ti2O3,4.3349
Nb1Zn1Cr1N2+,3.4360
Ni1V2N1+,3.2458
Y1Mn2S1C1-,3.0937
Nb1Zn1Cr1N2-,3.2901
Rh2Zr1O1,3.7329
Rh2Zr1O2,4.0814
Rh2Zr1O3,4.2980
Re1Ag1Ni1S1O2,3.8766
Pt1Pd2S1O2,2.9812
Ag1V1Ti1O1N1-,3.7688
Ta1Ti2O2,4.5868
Ta1Ti2O3,5.1712
Ta1Ti2O1,3.8005
Hg2Nb1S1,1.6120
Tc2Nb1O2C1,4.6882
Cd1Ag2S1C1,2.0354
Hg2Nb1S2,2.3648
Cr1Zn2,0.3306
Hg1Zr1V1O1C1-,3.6748
Ni1Sc2C2,3.8853
Pt1Tc1Nb1S1O1-,4.2656
La1Pd1Zn1O2-,3.4073
Au1W1Cu1S1O2-,4.1357
Y1Ni2O1N1+,3.7701
Mo1V2O1-,3.4482
Nb1Zn1Ti1O1N2-,4.2772
La2Y1O2C1,4.8564
Co1Sc2S1+,3.3844
Hg3S1N1+,1.6235
La1Cd1Pd1S2C1-,3.1215
Tc2Zn1S3,3.2860
Tc2Zn1S2,2.8472
Au2Ru1S2N1,2.8693
Hg3S1N1-,1.0164
Hg1W1Mn1N1+,2.4679
Hg1Mo1Mn1S1N1,2.6310
Pt1V1Ti1S1O1N1+,4.2462
Ta1Cd1Co1N2C1-,3.9452
Ta1Co1Cr1N1-,3.2165
Zn2Hg1-,0.1482
Zn2Hg1+,0.8694
Tc2Mn1S1O1,3.4481
Pt1Tc1Zr1S1C2-,4.7300
Cu1Co2S1N1+,3.0340
Au2Cr1S2C1,2.9589
Co1Cr1Sc1O1N1,3.5256
Au1Pt1W1S1N1C1+,4.1446
W1Fe1Mn1S1O1-,3.4634
Au1Pd1Co1O1N1C1+,3.7375
Os1Mn1Sc1S1O1C1-,4.3023
Hg1Ta1Cu1C3-,3.8884
Ag2Co1O1N1-,2.6194
Nb1Cu2C1,2.7724
Nb1Cu2C2,3.5937
Nb1Cu2C3,4.1201
Pt1W1Pd1O2N1+,4.2285
Re1Tc1Co1C2,4.0431
La1Mo2S2O1,4.1893
Hg1Au1Rh1O2-,2.4238
Ag1Y1Cu1S2O1-,3.4977
Pt1Ta1Fe1S1O2,4.5973
