cluster,EZPE
Nb1V2O1C1,-2058.398867
La1Tc1Mo1O1N1,-310.708074
Au1La1Cu1N2C1-,-1955.690542
Cd1Co2S1,-3331.624575
Pt1Zn1Cu1O1N1,-3669.329077
Ag2Ni1C3,-1916.508497
Ag2Ni1C2,-1878.404119
Ag2Ni1C1,-1840.29746
Ru1Fe1Cr1O1C1-,-2516.591506
Hf1Y1Sc1S2N1-,-1698.593887
Au2Cu1O1N2,-2096.832863
Ir2V1O1+,-1227.757494
La1Ni2O2,-3198.986893
Au1Nb1Fe1N1+,-1511.017496
Ir1Ru1Co1O1C1+,-1695.200046
Co1Sc2S1C1,-3340.683272
Ir1Ru1Co1O1C1-,-1695.512072
Pd1Mo2C2,-340.424747
Zr1Cu1Sc1S2O1,-3320.337883
Cd2V1N3,-1443.805256
Cd2V1N2,-1388.964485
Ir1Ru1Nb1N2C1-,-403.981217
Cd1Pd1Zn1O1C1+,-2188.168162
Au2Zn1O1N1,-2180.863535
W1Ta1Ag1O2N1+,-476.25929
Tc1Ni1Co1N1C1+,-3064.628882
Rh1Cu1Ti1S1O1-,-3074.298313
Ta1Cd2O1N1C1-,-560.691908
Ag2Y1C2,-408.370332
Ag2Y1C3,-446.451102
Ag2Y1C1,-370.212663
Hf1Fe2S2O1-,-3447.57482
Rh1Tc1Zn1O1N1C1,-2138.949421
La2Cu1S2O1,-2575.768539
Co2Ti1N1C2,-3746.138756
Co2Ti1N1C1,-3708.034146
Cd1Pd1Zn1O1C1-,-2188.453477
Pt1W1Zr1C3,-347.779258
Ir1Mn1Cr1N3-,-2464.365383
Fe2Ti1O1C1,-3490.390979
Fe2Ti1O1C2,-3528.535656
Hf1Cd1Tc1S1N1C1,-787.732286
Pt1La1Ni1O1,-1734.677997
Cu3O1N1C1+,-5089.62459
Pt1Zr1Fe1S1N1+,-1883.040488
Ag1Cu2O1,-3503.321373
Ag1Cu2O2,-3578.557502
Ag1Cu2O3,-3653.803703
Os1Ru1Mn1O1C2-,-1488.183183
Nb2Sc1C3,-988.938788
Zn1Cu1Co1S1N1-,-5255.882481
Pt1Rh1Y1C2-,-344.49373
Tc1Mo2S3,-1412.097254
Tc1Mo2S2,-1013.761158
Tc1Mo2S1,-615.42937
La1Cd1Tc1O1C2-,-431.639251
Tc1Zr1V1C1+,-1109.695987
Cd1Fe1Cr1S1+,-2874.023971
W1Ru2S1C2,-731.336275
W1Ru2S1C1,-693.245836
Cd1Fe1Cr1S1-,-2874.288191
Mo2Sc1O1C2,-1048.643765
Pd1Tc1Y1S2N1+,-1098.224212
W1Rh1Zn1O3+,-2182.715773
Mo2Sc1O1C1,-1010.52035
Rh1V1Sc1S1O1N1-,-2343.860666
Ta1Pd1Ru1O1N2+,-464.471851
Ir1W1Cu1S2N1+,-2663.117388
Au1Rh2S2C1,-1191.446827
Pd1Ag2,-421.777746
Pt1Hf1Ni1O1-,-1751.11874
Hg1Ru1Co1S1N1C1+,-2122.110917
Pd2Cu1N2C1,-2043.968653
Ru1Fe2S1O1N1+,-3150.534954
Y2V1S1N2,-1528.663441
Mn2V1O1C2,-3397.620555
Au1Ru1Sc1O2N1,-1196.792666
Au1Ag1Co1N1C2-,-1796.553308
Mn2V1O1C1,-3359.487731
Cd1Ag1Sc1S1N1C1,-1566.590001
Zn2Fe1C3,-4936.774405
Zn2Fe1C2,-4898.691645
Zn2Fe1C1,-4860.580895
Hf1Cd1Ni1S1N1,-2177.166914
Ru3O1C2+,-435.902345
Pt2Y1N3,-441.407147
V1Mo1Cd1,-1179.854526
Pt2Ir1O2,-493.558187
Hg1Nb1Mn1O2+,-1511.888578
Cu1Ti2O1N2,-3524.507779
Hg1Hf1Ni1N2C1+,-1857.333812
W1Ta1Rh1O1+,-309.687753
Os1Cd1Co1O1C1+,-1754.365876
Mo2Sc1O1N1+,-1027.038408
Ta2Ag1O1N1,-391.067986
Tc1Ni1Fe1S1O1N1+,-3381.093818
Hg2Os1N1,-452.365192
Pd2Ti1S1N1,-1558.326162
Tc1Mo1Sc1S2O1,-1781.700381
Pt2W1S1O1,-779.415885
Hg2Os1N2,-507.152627
Cd2V1O2-,-1430.113889
Re1La2O1N1,-271.626345
Os1Fe2C3,-2732.47872
Os1Fe2C2,-2694.366462
Os1Fe2C1,-2656.268175
Re1Nb1Ti1S1C1,-1421.126189
Hg2Mo1S2C1,-1209.731981
La2Ag1S1O1C1-,-721.894521
Zn2Co1S1C1,-5377.957987
Rh2Mo1O3,-515.209968
Hf1Os2,-229.311397
Ir1W1Cr1O1N1C1+,-1383.926831
W1La1V1S1-,-1440.998222
Ta1Zn1Sc1S2C1+,-3431.614538
Os1Zr1Zn1C2-,-1993.350611
W1Zn2C3,-3740.076991
Hf1La1Ag1C1-,-264.587918
Pd1Ni2S1C1,-3580.99784
La2Ir1,-167.523199
Os1W1V1O1C2-,-1253.384351
La2Fe1S1C1,-1763.34299
Au1Ag1Mn1C3,-1547.969993
Hf1Y1Zn1S1O1N1+,-2394.016439
Ir1Rh2S2C1,-1160.104187
La2Tc1O2,-294.646808
La2Tc1O3,-370.003081
Re1Tc1Zr1C3+,-320.183421
La2Tc1O1,-219.303224
Hf1La1Ti1O1N1+,-1059.051724
W1Ru1Tc1C2+,-318.696256
Re1Cd1Nb1S1C2+,-777.188313
Au1Os1Fe1O2-,-1640.865125
Hf1Ru1Mo1S1C2,-685.598194
Hf1Zn1Cr1S2N1+,-3723.105876
Cd2Pd1O1N2-,-648.215408
Au1Zr1Cr1S1C2,-1701.790636
Os1Cu2S1O1N1-,-3900.282876
Cr2Cd1,-2256.6651
Tc1Au2,-352.231205
Au3N2C1+,-554.538485
Hg1Hf1Sc1O2N1+,-1167.489981
V2Fe1+,-3151.52959
Ta1La1Mn1N1-,-1294.422017
Zr1Sc2O2,-1719.155841
Zr1Sc2O3,-1794.571718
V2Fe1-,-3151.735847
Pd1Tc1Cr1S1C1-,-1689.629356
Hf1Cd1Mo1C3+,-397.922483
Hf1Zn1Ti1O1C1+,-2790.089515
Ir1Ta1Cu1S1-,-2200.26579
La1Ru1Zr1O1N1C1+,-341.646654
Mo2Cu1N2C1,-1924.635084
Cu3O2N1-,-5127.034365
Ni2Co1N1,-4454.341749
Ni2Co1N2,-4509.14978
Ni2Co1N3,-4563.964073
Hg1Au1V1S1C1,-1669.543696
Cr1Ru2,-1234.216591
Cu3O2N1+,-5126.712636
Ta1Nb1Fe1O1N1C1-,-1546.03957
Os1Ag1Zn1O1-,-2092.335786
Re1Y1Cr1O2N1-,-1366.650241
Ta1Cd1Co1S1C2+,-2081.772657
Ni2Cr1O1N2,-4246.164929
Ta2Fe1O1C1,-1491.162184
Ru2Co1S3+,-2767.208274
Cu1Ti2S2N1,-4191.005119
Ta3S2C1+,-1005.492129
Zr2Au1,-229.685087
Pd2Mn1S2N1,-2258.146939
Tc1Cu1Ni1N1,-3284.496724
Hf1Zr2O1C1,-255.467404
W1La1Zn1C2-,-1954.254793
Hf2Fe1N3,-1524.230992
Ir2La1S1C1,-676.743182
Os1Nb2N1C2,-335.641323
Os1Nb2N1C1,-297.520924
Ru1Mo1Co1O1C1+,-1659.033636
Hf1Cd1Pd1O1N2,-528.505781
Os1Hf1Cr1O3,-1409.181258
Hf1Zr2S1O1,-615.689413
Hf1La2S1,-509.39379
Hf1La2S2,-907.781387
Ir1Mo1Zr1S2+,-1015.999705
Cd2Zr1S1C2,-856.884745
Cd1Mn1Cr1S2C1+,-3197.678788
Pt1Ir1Ag1S1N1C1-,-861.86072
Os1Nb1Sc1N3-,-1072.871324
Co1Ti2S3+,-4276.538432
Au1W2S1O1,-743.480451
Os1Mo1Ti1S1C1+,-1444.546865
La2Cr1S2-,-1904.350274
Pd2Tc1O2,-487.173436
Pd2Tc1O1,-411.838157
Zn1Ni2N1,-4850.905078
Re1Ta1Cu1O2C1,-1964.586407
Co1Ti2O1C2,-3233.341884
Tc1Nb1Zr1O1N2-,-369.828809
W1Tc1Co1S2O1+,-2402.393232
Pt1Ir1Co1O2N1-,-1811.946196
Pt1Zr1Co1O1C1-,-1662.701381
W1Hf1Cd1C2+,-358.701625
La2Rh1O1N2,-358.704467
La1Cr1V1O1C1-,-2133.559745
Ir1Hg2-,-411.287116
Rh1Zn2C2,-3745.472389
Rh1Zn2C3,-3783.577825
Rh1Zn2C1,-3707.395765
Cu1Fe2O3,-4393.98455
Ir1W1Rh1S2C1-,-1116.800001
Ru1Nb1Cu1O1C2+,-1943.696155
Tc1Mo1Ti1C2,-1074.655441
Au1Cr1Ti1S1O1C1-,-2541.516839
Pd1V2S1O1,-2489.576706
W1Ag1Fe1O1,-1553.054672
Nb1Co1Sc1S1C1,-2636.917406
Os2Nb1O1C1,-351.74243
Zr1Y1Zn1O1N1+,-1994.739758
Pt2Sc1N1C1,-1092.403301
Au1Pt1Pd1O1N1C1+,-550.775844
Cd1Pd1Mo1O2-,-514.494725
Rh1Cr1V1O1C2,-2250.602276
Re1Cu1Ti1O2N1+,-2773.550144
Os1Zn2O1N1+,-3779.299323
V1Co2,-3709.598452
Au1Tc2O2C1,-486.027767
Ag1Rh1Mn1C1,-1446.596603
Ag1Hg2,-453.890569
Ag1Rh1Mn1C3,-1522.794139
Rh2Y1O1C2,-410.954237
Rh1Zr1Cu1S1C2+,-2272.425986
Ir2Cu1C3+,-1963.270659
Ir1Ta1Sc1S1O1N1+,-1450.367726
Au2Ni1O1C1,-1893.252203
Ir2Co1N1+,-1646.022271
Pt2W1O1,-381.111233
Ni2Pt1,-3136.066943
Au2Mo1S1O2,-888.587867
Au2Zr1S3+,-1513.083472
Hg1Os1Fe1N3+,-1672.02858
Au2Os1O1C2-,-513.728824
Hg1W1Cd1C2+,-464.09854
Cr1Ti2N3,-2907.944876
Cr1Ti2N2,-2853.101592
Cr1Ti2N1,-2798.228882
Os1Ag2S1C1,-820.912892
Os1Ag2S1C2,-859.011773
Nb1Y1Sc1S1O1-,-1329.674409
Rh1V1Ti1O2N1+,-2109.306826
Hf1Nb1Zr1O1+,-227.031925
La2Tc1S1O1,-617.652894
La2Tc1S1O2,-693.005664
Ni1Mn1Sc1N1C2-,-3551.203111
Ir1Cu2S1N1,-3838.539313
Ir1Cu2S1N2,-3893.357542
Zn2Cr1O1C1,-4716.670119
Zn2Cr1O1C2,-4754.762609
Pt1Ag1V1O2C1+,-1398.821267
Pt2Sc1N1C2,-1130.479899
La1Tc2S1,-591.469899
La1Tc2S2,-989.804767
Au1Ir1Os1O2N1+,-535.815543
Mn1V2O3-,-3265.148878
Cd1Cu2N2C1,-3596.462751
La1Mo2N1C1,-260.865733
Au2V1C1,-1253.50501
Rh1Nb2N1C2,-355.520023
La1Ru1Ti1S1N1-,-1429.162595
Au2V1C2,-1291.623559
V2Sc1O3,-2874.826826
Ta1Ru1Zn1S2,-2727.893881
Au1Pt1Ag1O1-,-477.334153
Au1Co1Fe1S1O1+,-3255.631786
Zn2V1O1N2,-4687.709717
Hf1Sc2S1C2,-2043.950266
Re1Fe1Ti1O2,-2342.161004
Zn2V1O1N1,-4632.908384
Co2Mn1S1O1,-4390.288173
Cd1Fe2C2-,-2771.433114
Co2Mn1S1O2,-4465.62572
Au1Tc2O1C1,-410.704323
Au1Tc2O1C2,-448.807827
Ir1Re2S2C1,-1095.605142
Pd1Zr1Ni1S1O1N1,-2211.723393
La2Co1O1C1,-1559.440524
Ni1Co1Cr1O2-,-4086.357765
Hg3C2,-536.479235
Hg3C3,-574.556702
Pt1Co1Mn1O1N2,-2838.14026
La2Sc1S1O1C1-,-1335.733355
La1Ni2S1N1C1-,-3539.666349
La1Ni2S1N1C1+,-3539.410365
Ir1Os1Ru1S1O2,-838.792173
Pt2Mn1S1C1,-1826.141569
Ru2V1O2N1,-1339.214548
Ir1Os1Ni1C1+,-1741.216189
Sc3N1+,-2336.766808
Cd1Y1Fe1S2N1,-2321.183287
Sc3N1-,-2336.963917
Os1Rh1Nb1S1O2+,-806.882033
Pt2La1O2N1,-475.692378
Pt1Cd1Mo1N2,-464.797715
Hg1Ir1Hf1C2+,-381.783553
W1Zr1Zn1S1O2-,-2442.531294
Os1W1Ag1S1C1-,-741.14597
Hg1La1Cd1S1O2-,-901.696593
Cd2Cu1O1N2,-2160.827429
Cd2Cu1O1N1,-2105.972047
La3S1O2,-643.82223
W1Ta1Mo1S1C2+,-666.551433
La3S1O1,-568.411831
Ag2Fe1O3,-1783.462952
Ag2Fe1O2,-1708.201333
Ag2Fe1O1,-1632.923806
Hf1Fe1Mn1O3+,-2688.593946
Pt1Pd2S1+,-773.103639
Au1W1Zn1S3,-3177.113309
Ag1Ni1Mn1S1N1C1-,-3297.670535
Y1Ti2N1C2-,-1868.325228
Hf1Cr1V1S2C1-,-2871.302449
Ta1Ag1Fe1S1N2+,-1975.370524
Pt1Re1Hf1S3+,-1440.312724
Zn2Cu1O2,-5349.887302
Zn2Cu1O3,-5425.174507
Zn2Cu1O1,-5274.604693
Os2Ru1C1,-314.2973
Mo1Nb1Cu1O3-,-1991.751935
Os2Ru1C2,-352.396702
Au2Rh1N1,-436.73016
Au2Rh1N2,-491.579448
Pt2Ti1S2O1+,-1959.805924
La1Ni1Sc1S2N1,-3152.191648
Os1Co1Mn1O1N1-,-2754.70397
Y1Sc2O2-,-1710.486775
Mo1Y2N2C1,-292.559871
Pt1V2O1N2,-2192.367569
Hg1Tc1Mn1O1+,-1460.340715
Co1Mo2-,-1519.173372
Co1Mo2+,-1518.934544
Hg1Tc1Mn1O1-,-1460.599155
Ta1Pd1Ti1S2N1-,-1885.921617
Os1Cu2S2C1,-4206.491272
La1Cd1Ti1O3,-1274.828504
Ir1La1Cd1S2-,-1100.321533
Zn3,-5338.197564
W1Pd1Nb1O2-,-402.615865
Hf1Ag1Ru1S1O1N1+,-818.009943
Cu1Co1Cr1S1O1C1,-4579.611981
Ta1Co1Cr1S2O1+,-3356.071644
Os1Nb1Fe1S1C2-,-1885.978017
Au1Zn2N2C1,-3842.207266
Os1Nb1Fe1S1C2+,-1885.677051
Au2Pd1C1,-437.363529
Au2Pd1C2,-475.465763
Os1Ru1Cu1S1C2-,-2300.685779
Os1Zn2O1C1,-3762.878243
Hf2La1S1C1+,-563.786792
Re1Zr1Zn1S1N1-,-2357.865828
Re1Mo1Cu1N2C1-,-1934.787642
Pt1Rh1Cr1S2C1,-2109.081652
W1Ag1Fe1O1N1-,-1607.96374
Pt2La1S1N1-,-723.435944
La1Fe1Cr1O2C1,-2528.62777
Re1Pd1Cr1S1O1C1-,-1762.475185
Os1Cu1Ti1S2O1+,-3452.416787
Ta1Pd1Ti1S2N1+,-1885.598031
Hg1Os1Zr1N3+,-455.335013
Rh1Fe2O1N2-,-2823.012584
Pt1Re1V1S2C1-,-1976.439793
Ru1Fe1Ti1N2-,-2317.7577
Ru1Zr1Zn1S2+,-2717.703022
Os2Hf1N1C2+,-360.167647
Pt1Rh2S2N1,-1191.761144
Hg1Cu2S2O1,-4306.364123
Rh1Zn1Mn1O1,-3116.267118
Re1Fe1Mn1S1O1C1-,-3004.863853
Pt1Ta2S1C1,-669.773754
Pt1W2O1,-328.775238
Hg2Y1S1C1,-781.534926
La1Ti2O2,-1881.211556
La1Ti2O3,-1956.614751
Au2Cu1N1-,-1966.810053
La1Ti2O1,-1805.813594
Re1Hf2O1,-249.612056
Hg1Fe2S1O1,-3154.574762
Re1Hf2O2,-324.943707
Hf1Zr1Fe1O2-,-1509.512058
Hg1Ru1Ni1S1N2+,-2264.343934
Zn1Cu1Ni1S2C1+,-5762.736023
Ru1Mn1Sc1N1-,-2061.470203
Au2Mn1S1O1,-1896.048732
Mo1Mn1V1S2O1,-3035.219609
Au2Mn1S1O2,-1971.31156
W1Cd1Ag1N2,-491.283974
Pt1Co2S2C1+,-3719.407995
Re2Mo1S2C1,-1059.441255
Hf1Zn2N1C2,-3737.740456
Hf1Zn2N1C1,-3699.632942
Ta1Pd1Tc1O3-,-491.747814
Tc1Co1Mn1N1C2-,-2745.721026
Nb2Y1O1N2,-337.244246
Nb2Y1O1N1,-282.382865
Zr3N3+,-305.447874
Au1Y1Cu1O1-,-1890.007141
Zr3N3-,-305.66183
Tc1Sc2O1N1,-1732.42752
Hf1Zr1Ni1O1N1,-1733.598016
Nb1Cu1V1O2N1-,-2847.097796
Hf1Ru1Mn1S1O1-,-1767.637625
Nb1Sc2O1N1,-1708.565389
Re1Nb2S1,-590.477864
Re1Ta1Cd1S1N2+,-810.636975
La1Rh1Ti1S2N1+,-1842.905547
Os1Ru1Cu1S1O1+,-2299.439561
Os1Nb2O2N1+,-409.86707
Cr2Mo1-,-2157.165764
Cr2Mo1+,-2156.93971
Ta1Pd1Cu1O2N1-,-2030.965752
Ir1W2O2,-389.144516
Ir1W2O1,-313.78058
Pt1Hf1Cu1S1+,-2206.005578
Ir1Ru1Ti1C1,-1086.829504
Fe2Mn1S2O1,-4550.502205
Ru1Nb1Zr1S2C1-,-1033.687203
Zr2Co1C1,-1514.934432
Zr2Co1C2,-1553.04862
Cu1Ta1Pt1,-1816.855549
Ir1Ta1Ag1S3-,-1503.312981
Sc1W2,-894.774141
Re1Ni1Sc1O1C1+,-2460.594008
La2Rh1S1C2,-648.301596
La2Rh1S1C1,-610.154828
Os2Pd1S1O2,-858.134789
Ir2Y1S2,-1043.640627
Pt1Cr2S1O2,-2757.29005
Pt1Cr2S1O1,-2681.982103
La1Ag2N3+,-489.631674
Zr1Cu2N2-,-3437.751883
Sc1Mo1Tc1,-909.647145
Hf1Zr1Cr1O3-,-1365.643273
Hf1Rh2S2C1,-1103.835252
Ta2Ni1C3,-1736.673062
Rh1Mo1Ni1O1C2+,-1838.359966
Ir1Os1Re1O3,-499.254436
Pd1Zr2S1N1,-675.124493
Ir2Ru1S1O1C1-,-815.346699
Pd1Zr2S1N2,-729.936967
Cr1Ti2S2O1,-3615.458641
Os1Cr1Sc1S1N1-,-2349.079236
Ir2Ru1S1O1C1+,-815.018078
Cd1Zn1V1O2+,-3041.508869
Ta1Tc1Cu1O1C1+,-1891.523497
Ta2Sc1O1,-949.980101
Ir1La2N1C1,-260.488396
Ta2Sc1O2,-1025.38129
Pd1Tc1Ti1S1O2+,-1606.869003
Mo1Co2S2,-3630.421702
Hf2Y1C1,-172.292824
Hf2Y1C2,-210.451045
Mo1Co2S1,-3232.081532
Cu1V2C3,-3642.859888
Hf1Mo1Mn1S1O1C1,-1778.986331
Cu1V2C1,-3566.638008
Os1Ni2C3,-3221.698369
Os1Ni2C2,-3183.609635
Os1Ni2C1,-3145.490919
Re1Pd1Cr1S3+,-2445.319529
Re3S2-,-1031.478062
Ir1Zr1Sc1S1C1+,-1348.344701
Re1Zr2S1N2,-680.339889
Pt1Re1Ni1O1C2,-1857.511234
Ag1Pd1Zr1S2C1-,-1156.603042
Pt2Y1O2,-427.603198
Pt2Y1O3,-502.897588
Hg1Zn1Co1S2C1,-4150.323038
Pt2Y1O1,-352.333969
Hf2La1S1C1,-563.956391
Pt1Y1Zn1O2+,-2087.476518
La1Cd1Ru1S2+,-1090.579391
Ir3S1O1C1-,-824.819848
Ir3S1O1C1+,-824.465448
Pt1Mo1Fe1S1N2+,-1958.924063
Ir2Ag1N2C1,-503.326749
Hg1Fe1Cr1N1C2-,-2592.773389
W1Cu2O2C1,-3536.924012
Re1Mn1Sc1O1N1C1-,-2158.357424
Nb1Zr1Ti1O1N2+,-1138.306505
Ag2Ru1O3+,-614.328692
Ta1Ru2N3,-411.151493
Ta1Ru2N2,-356.348464
Ta1Ru2N1,-301.556751
Ru1La1Os1,-217.127518
Mo2Co1O1C1+,-1632.348026
Ir2Rh1C1,-357.305218
Ir2Rh1C2,-395.419713
La1Rh1Fe1S1O2+,-1954.635853
Au1Cr2S2O1,-3096.643309
Zn3N1+,-5392.674248
Cu1Ru2,-1830.263061
Zn3N1-,-5392.947651
Y2Co1O1N1C1+,-1627.575547
Hf1Ru2O2C1,-426.522501
Ta1Zn2N2,-3725.379039
Re1Cu2S2,-4155.983257
Re1Cu2S1,-3757.642721
Ta1Zn2N1,-3670.535493
W1La1Cu1S2O1,-2611.200041
Pd1Ru1Ni1S1O2,-2280.01462
Cd1Mo1Sc1N2-,-1106.278899
Ir1Re1Rh1O1+,-368.202532
Cd1Fe2C3-,-2809.531372
Cd1Nb1Y1S1C2-,-737.519526
Ir1La1Zn1O1,-1990.670809
Re1Ta1Nb1S1O1-,-665.946223
Ta1Zr2S1N1C1,-642.322359
Zn2Sc1O1+,-4394.62069
Pt1Mn1Cr1N1C2+,-2445.671903
Zn2Sc1O1-,-4394.856709
La2Ni1C2,-1647.725028
La2Ni1C3,-1685.841303
La2Ni1C1,-1609.590534
Pt1Pd1Zr1S2N1,-1145.649277
Re2Ru1S2N1,-1102.843578
Mo2V1S2O1,-1952.36245
Ta1Mn2N1C1+,-2451.745913
Pt1Sc2S2C1,-2475.559052
Ir1Ru1V1S1+,-1541.312591
Hg1Y1Co1O1N1C1-,-1742.928163
Au1W1Sc1O1C1,-1076.973144
Rh1Cu2O1N1C1,-3559.843448
Hf1Pd1Y1O2+,-364.768209
Ir1Ni1Mn1O1N2,-2948.663633
Ru2V1N1,-1188.572911
Ru2V1N3,-1298.172734
Ru2V1N2,-1243.363044
Nb1Co1Fe1O1N2-,-2888.528661
Hf2Fe1O1,-1435.075163
Pd2W1-,-322.809759
Hf2Fe1O3,-1585.819284
Hf2Fe1O2,-1510.435827
W1Tc1Fe1S2O1+,-2283.336987
Pd2W1+,-322.532193
La1Ag1Pd1N3+,-470.605698
Tc1W2+,-214.649827
Pt2Mo1O2N1,-512.308256
Pt2Co1O1,-1696.75368
Pt2Co1O2,-1772.021575
Pt2Co1O3,-1847.298265
Os1Hf1Mo1O2C1+,-395.406733
Pd2Mn1S1N1,-1859.861174
Pd2Mn1S1N2,-1914.719482
Rh2Ru1S1O1N1,-844.333265
Pt1Ta1Zr1N1+,-277.98846
Cr2Mo1,-2157.14615
Au1Y2O1C1,-325.784192
Hf1Ag1Tc1N1C1+,-368.426323
W1Cd1Ti1S1-,-1482.552514
Hg1Pt1Rh1O3-,-609.211565
Os2Cr1S1N2+,-1733.493509
Hf1Ru1V1C2-,-1163.130746
Pt1Tc1Nb1O3+,-482.836893
Hf1Cd1Tc1N3-,-460.966673
Pt1Sc2O1-,-1716.230153
Ir2La1O2,-390.906566
Os1Tc1Zn1N1C1,-2043.736133
Ru2Cu1S1O2,-2379.181547
Ru2Cu1S1O1,-2303.887461
Pt1Zr2S1C2,-687.995805
Os1Nb1Mn1O1C2+,-1449.968059
Ir1Zr1Ni1C1+,-1697.645636
Pd1Ru1Y1S2O1+,-1132.794816
La1Ir1Hg1-,-289.450729
Au1Ru2O2C1,-514.185487
Hf1Fe1Ti1S1C2,-2635.75553
Hf1Y2S1N1,-577.745839
Cd1Mn1Ti1S1O1N1-,-2696.729781
Hf1Y2S1N2,-632.652915
Hg1Rh2O2C1,-563.226895
La2Ti1O1N1,-1042.811725
La2Ti1O1N2,-1097.701409
Mo1Zr2O1,-237.581025
Mo1Zr2O2,-312.929082
La1Mn1Ti1N1C2+,-2162.946905
Hf2Ni1O1N1,-1734.562639
Ti2Mo1+,-1766.865747
Co2Ti1S3-,-4810.176526
Os1Zr2N1C2,-315.813832
Os1Zr2N1C1,-277.694828
Pt1Ta1Mo1S1O1C1-,-756.377047
W1Hf1Cd1O1+,-357.808191
Tc1Ti2S1N1,-2232.936914
Tc1Ti2S1N2,-2287.741981
W1Cu1Sc1O2-,-2619.060957
Os1Mo1Sc1O2,-1070.299005
Hf1Ru2S1N2,-745.68144
Hf1Ru2S1N1,-690.874246
V1Ti2S1O2,-3192.015801
Ta1Nb2S2N1,-1022.38733
Re1Pt2-,-317.009048
Pd2Ta1-,-312.741195
Pd1Cu2N1C2+,-3539.719692
Pd2Ta1+,-312.481701
Ta1Ni1Mn1O1N1C1+,-2884.439659
Re1Pt2+,-316.659416
Pt1Ni2N3,-3300.477196
Pt1Zn2S1C2,-4152.568374
Rh1Zr2N2C1,-352.39749
Ru1Ta1Re1+,-229.889238
Hf1Rh1Tc1O3-,-465.409409
Au1La2S1,-597.220597
Au1La2S2,-995.601867
Hf2Rh1O1N2,-391.544205
Hf2Rh1O1N1,-336.751881
Pd3S1C2+,-857.826656
Co3N2,-4258.035989
Y1Cr2O1N2,-2312.300358
W2Cu1O2N1,-1980.168196
Ta1Ni1Cr1C2,-2686.029259
Os1Ta1Ni1O2,-1806.704921
Ag1Ru1Nb1O1N1C1-,-467.122031
Cu2Ti1S1C1,-4566.960419
Au1Re1Ta1S1O2+,-819.707328
Hg2Os1O1C1,-511.002415
Zr2Cr1S2O1,-2010.565114
Ru1Ni1Mn1S1N1C1+,-3245.27845
Pt1Ta1Ti1O1C1+,-1139.064692
Hf1Ni2O2,-3215.414554
Au1Ta1Zr1N3-,-404.288461
W2Pd1S2C1,-1096.731534
Hf1Zn2S1C1,-4043.115045
Hf1Zn2S1C2,-4081.248097
Ta1Nb1Co1S1N1+,-1949.691528
Re2Cu1C3+,-1911.122056
Hg1Nb1Mn1S1O2-,-1910.520218
Hg1Pd1Sc1S1O2,-1590.941806
Zr1Fe2S1O2-,-3123.623157
Zr1Cr1V1S3+,-3230.293048
Ru1Zr1Zn1N1C2+,-2052.094563
Pt1Re1Cd1C3-,-479.629435
Y1Ni1V1O1N1C1+,-2658.789347
Ag1Mo1Zr1O1N1C1-,-430.48189
Nb1Fe1Sc1S2N1-,-2932.974414
Hf1Fe1Mn1O1N1+,-2592.732563
La1Cd1Co1O1-,-1657.450049
Ta1Cd1Ru1O1C2,-471.110188
Ag1Mn1Ti1S1C2+,-2621.748667
Sc1Mo1Pd1+,-956.535951
Mo1Zn1Cu1S1N1-,-3941.292487
W2Co1O1N1,-1647.0877
Mo1Zn1Cu1S1N1+,-3940.988304
W1Tc2S2C1,-1063.371792
Hg1Fe1V1S1O2-,-2910.282218
Mo1Co1Cr1N2C1,-2643.228565
Cu1Ni1Fe1N2C1-,-4560.460722
Zr2Ti1S1N1,-1396.658512
Zr2Ti1S1N2,-1451.541332
Os1Ag2C1,-422.621204
Hg2Ir1C2,-487.38902
Hg2Ir1C1,-449.343008
La1Cu1Cr1S1+,-3114.762687
Co1Nb1Au1-,-1575.499352
Ta1Cd1Mn1N2C1+,-1523.228619
Pt1Tc1Nb1S2N1-,-1108.619471
Rh3S1O2+,-880.159514
Hg1La1Pd1O2N1+,-518.08327
Rh1Ru1Mo1S2-,-1070.281697
Pd1Cu1Sc1S2N1+,-3380.311752
Os1Re1Ta1C2,-302.133768
Au1Zr1Cr1S3+,-2421.943165
La1Mn2S1O2-,-2882.73917
Ru1Tc1Ti1S2N1+,-1876.358608
Mn1V2S1N1,-3492.197269
Re1Ag1Tc1S2C1,-1140.695898
Ru1Nb2N1,-263.612054
Rh1Zr1Y1O3,-421.960667
Os1Nb2O1N1,-334.786272
Ir1Cd1Fe1S1N1C1-,-2027.097718
Ag1Zn1Cr1O1,-3046.135953
Zn1Co1Fe1N1C1+,-4518.648681
Re1W1Ti1S1C1+,-1431.029934
Ag1Ru1Y1O2-,-430.826509
Ag1Pd1Zr1O2C1,-510.617408
Tc1Zn1Cu1S1N2+,-4008.370466
Hf1Rh1Sc1S3-,-2114.34379
Fe2Hf1+,-2575.236401
Fe2Hf1-,-2575.470945
Os1Pd1Mn1S1O1C1-,-1881.409627
Ti1Cr1Pt1+,-2013.102552
Zr2Zn1O2N1,-2078.999578
Zn1Ni2O1C1,-4909.566754
Hg2Rh1N2C1-,-565.203776
Ru1Tc1Mn1O1N2+,-1511.367889
Hf1Cr2S3,-3331.955064
Hf1Cr2S2,-2933.602948
Hf1Cr2S1,-2535.254846
Ta1Tc1Nb1S2,-991.384634
Ru1Mo2O2N1,-436.73506
