cluster,FEPA
W1Ta1Zr2O4+,-5.9655
Hf1Mn1S2,-3.5274
Ir1Re1Tc1Mo1O1N1C1,-4.532
Ag1S1,-1.1521
Rh1V1O1C1-,-3.9909
Mn3N1C2,-3.6006
Re2Ni1S2,-3.3603
Rh1V1O1-,-3.5229
La2Nb1O1,-3.3915
Cd1Ag1Ni1Sc1S2C2,-3.6036
Os1Re1La1Sc1N1+,-4.0271
Mn1V2O2,-3.8174
Mo1Zr1C2,-4.3411
Cr1Ti1Sc1O2N1-,-4.4535
Re1Cu1S1C1+,-3.3165
Zn1Fe1S2,-2.4313
Hg2Tc1S1,-1.3704
Au1La1N1-,-2.2819
Ir1Hf1Pd2S1O3+,-4.1701
Rh3Cr1N2-,-3.2887
Hf1Zr1S2+,-4.2787
La1Ni1S1C1,-3.5193
Hg1Ru1N1+,-2.0927
Rh2S2,-3.026
Y1Sc2O1+,-3.5109
Hf1Co1C2+,-4.4717
Ir1Mo1O2+,-3.8454
Os1Nb1Zr1Fe1O1N3+,-4.9851
Hf3La1O4+,-5.7618
Ni1Mo1,-0.9518
Fe3C3+,-4.2324
Pt1Cd2O1,-1.5254
Ru1Tc2N1,-3.2443
Ir1Pd1O1C1-,-4.0945
W1Mo1O1N1-,-4.1233
La2O1C1+,-4.3884
Mo1Nb1N2,-3.9617
Zn2N1,-0.5329
Au1C1+,-1.7913
Ru1Sc1N1C1,-4.3112
Zr1Y1S1O1,-4.4042
V3O1N1-,-3.8312
Hf2Cd1O1,-3.0294
Zn4-,-1.3734
Cu1Mn2Sc1S1O1C2,-4.0999
Cd1Sc1N1C1+,-3.2142
Cr2Hg1,-0.5321
La2Zr1S2,-3.8757
Mn1Ta2,-2.3041
Ni3C1,-2.9549
Y2Ni1O2,-4.4124
Ru2N1,-2.6455
Y1Re1,-1.3631
Cd1Sc1C2,-3.2085
Cr1Sc1S1C1,-3.2949
Ni2O1N1,-3.0039
Hg1Cd2O1,-0.679
La2Ru2S1C1+,-4.4803
Co2Sc1O1,-3.4282
Os1Y1Ti1S2N1+,-4.4262
Ni1S1,-2.0211
Y3N2C1-,-4.2875
V1Cu2-,-1.3762
Pd1Y1S1C1,-3.2425
Ir2Rh1Sc1S2C1+,-4.2677
W1Ta2Hf1O3N1+,-5.8949
Re1Nb1O2,-4.2424
Y1Sc1C1+,-3.2338
Co1Mn1O1-,-2.6501
Ta1Nb1O1N1,-4.6117
Hg1Mn2Cr1N2C2,-3.5717
La2Ti1S2,-3.7355
V1Mn1-,-1.2712
Ir1Ti1O1C1-,-4.4491
Cd1V1Ti2O1N1C1-,-4.1194
Nb1Co1C2-,-4.2185
W1Cd1O2+,-3.8582
Re1Rh2C1,-3.3167
Pt1Ag1O1N1+,-2.8208
Zn2W1+,-1.185
Cd1Ir2+,-2.1772
Hg1Co2Fe1O1N3,-3.5732
Ag1Sc1S1O1-,-3.2705
Mn2O1N1-,-2.9651
Rh1V1S1N1,-3.2867
Pt2Y1C3-,-4.6964
Ru1Ti1S2-,-3.6079
Hg1Pd1N1C1+,-3.0325
Au1La1V1O1N2,-4.0585
Os1Zr3O4-,-6.0012
Cu1Ti1C1+,-2.6435
Os1Mo2S1,-3.1238
Rh1Fe1C1,-2.8456
Re1Zr1S1O1-,-3.9754
Ir1Tc1N1C1,-4.0596
Ta1Zr1Cr1O1C2-,-4.8119
Os1V1N1,-3.207
Ag1Mn3C2-,-3.0287
Mo2Os1,-2.3863
Tc1Mn2C2,-3.544
Au1Ta1N2+,-3.5044
Rh1Mo1O1N1+,-3.533
Nb1Zn1S1,-2.1047
Ta1Sc1N1C1-,-4.3507
Au1Os1O1N1,-3.4957
Hf1Tc1S2-,-3.7247
Re1Y2O2,-4.2743
Tc3O1C1-,-4.2741
Au2Zr1S2,-3.2645
Mn2O1-,-2.3314
Co1Ru1,-1.8295
V3S2O1-,-4.1651
Ru1Sc2N1,-3.4677
Ir1Tc1O1C1,-4.2519
Ta1Co2S1,-3.4061
W1Fe1S1C1-,-3.4939
Zr1Cu1C1+,-2.9395
Ag1Re1+,-1.139
W1Hf1N1C1-,-4.5987
Os3O2N1+,-4.509
Zn1Cu1O1C1,-3.1023
Ir1Mo1Zn1S1O1,-3.373
La1Cd1S1N1,-2.524
Ag2Zr2C1-,-3.1612
Os1Ta1Hf2O2C2+,-5.8828
Pd2Zn2O2,-2.2122
Ir1Re1La1Cr1S2N2-,-4.3443
Y2Mn1C3-,-4.2287
Zr1Pd2+,-2.6195
Cd1Tc1Mo1V1O3N1-,-4.3484
Y2S1C1-,-3.532
Pt2Ag1Fe1O2N1-,-3.4702
Re1Pd3C1-,-3.034
Os1Ta2Sc1O4,-5.8935
Ni1Ti2S2,-3.8181
Pt1Zr3O4+,-5.8994
Rh1-,0.0
Cd1Zr1S1C1,-2.8098
Nb1Sc1S1+,-3.0557
Cd1Sc2O2,-3.808
Os1Cd1Mn1O1N2-,-3.6051
Co1Mn1C1,-2.6497
Cd1Sc2N2C1,-3.7825
Ir1W1S2-,-3.9046
Mo1Fe1Cr1S1C1+,-3.412
Zr4O1C3+,-6.0002
W2Ag1Cr1O1N1C2,-4.4839
Pd2Sc1C1,-2.9215
Zn1Nb2+,-2.0411
Hg2Rh1C2,-2.3485
Ir1Hf1Zr2O3+,-6.0107
Tc4O1-,-3.6829
Os1W1Cd1Y1O1N1,-3.9817
La3Cu1S1N2+,-4.2925
Hf2V2O2C1+,-5.1009
W1Rh1Nb1S1N2-,-4.4855
Au1Re1Pd1Zr1S2N1,-3.9569
Hg1Os1Re1V1S2N1C1,-3.9986
Zn3N3,-2.0928
Cu1Sc1N1-,-2.4765
Rh2C2,-4.0529
W1Hf2Pd1O2C1,-5.0976
W1Cd2N1,-1.8521
Ti2O2-,-4.5031
Pt1Tc1O1C1+,-4.0952
Nb2Sc1O2,-4.606
Cu3C2-,-3.3401
Mn1Ti1S1N1+,-3.4376
Au1Y1N2,-3.3407
Cr3O1N1-,-2.912
Hg2Re1C1,-1.7377
Pd1Hg2+,-0.8755
Y1Fe3S1O1C1,-4.0387
Pd1Ru1S1O1+,-2.9524
La1Ag1S1-,-2.3823
Zn1Cu1S1C1,-2.4025
Pt1Y1Ti1O1N2+,-4.6786
Os1Cu2S1,-2.3663
Re1Zn1C1,-2.3311
Pd1Zr1O1N1,-3.7931
Zn2Co1C2,-2.7907
Mo1Ag1+,-0.7651
La1Cd1Zn1S2N1,-2.7741
Cr1Sc2O1-,-2.9431
Ru1Co1S1N1+,-3.2346
Au1Mo1S1N1+,-2.8552
Ag1Cu1Fe1S1O1N1-,-3.0258
W2V1N2,-4.1126
La2Nb2C1,-3.7654
Rh1Tc1S1N1+,-3.2001
Ag1Zn1S1C1-,-2.0698
Rh2Fe1S2,-3.1186
Tc1Sc1O1C1-,-4.1564
Cd1Cr1S1-,-1.238
Hg2Tc1Mo1S2C1+,-2.9773
Tc1Au1-,-0.8635
Ti3S1N1+,-4.1995
W1Zr1Sc1S2+,-4.1258
Os1Ta2Zr1O4-,-6.1489
Tc3Zn1S1+,-2.8786
Os1Co1S1O1+,-3.492
Hg1Cd1S2-,-1.3873
Ag1Zr1Ti2C3,-4.5342
Ir1Ru1Co1Mn1N1C1,-3.8816
W2La1Fe1S1O2+,-4.6809
Hg1La1Cr1O1N1+,-3.1668
Hg2Ni1S1,-1.3075
La1Mo1S2+,-3.4467
Au2Os1N3-,-3.6489
Ta1La1N1,-3.4712
Cd1Mo2V1O3C1+,-4.3273
Pt2Ag1C1,-3.1105
Hg1Cu1N2+,-3.0454
Au2La1S1,-2.7015
Co2,-1.7364
Mn2+,-1.0114
Rh1Sc1S1,-3.1513
Zn2Cr1S2,-2.0242
Ir1Cr2S1,-2.5566
Ir1Rh1Zr1Sc1O3C1-,-5.2791
La1Nb1N1C1+,-4.2351
Pt1Ni1N2+,-3.4291
Ta1Nb1S1-,-3.2432
Au1Zr2S2,-4.0129
Au1Hf1S2+,-3.1393
Tc1Sc1N2+,-3.8334
Ir1Rh1Zn1Ni1O4+,-3.5315
Tc1Sc2N1,-3.2447
La1Ir2,-3.3406
Ta2Cd1Zr1S1C1+,-4.1729
Au1La1Pd1Y1N2C2-,-4.4841
Ni1S1+,-1.5507
W1Ta1N1C1+,-4.6856
Hg1Os1N2,-2.7428
Nb1N1-,-3.5348
Cu1N1-,-1.0834
Ni1Sc1S1N1-,-3.1794
Sc2Ta1+,-2.2114
Ta1Zn1Cr1Sc1C1-,-2.7094
Pd1Ta2+,-3.0363
Sc2S1C1-,-3.4369
Y1Co2N1,-3.198
Ta1Y1Cr2S3C1,-4.2171
Cu1Ni1Co1Mn1O3,-3.6332
Ag1Y1N2,-3.0352
Cu2Co2O2C1+,-3.8945
Nb1Cr1S1-,-2.3484
Zr1Y1Cu1Fe1S1O1-,-3.8546
Hf2V1S2N1,-4.4967
W1Zr1Fe1Mn1S1N1C2+,-4.8095
Sc2S1O1-,-3.9565
Ag1Pd1C1,-1.9211
Rh1V1N1+,-2.6496
Hf1Cr1S1C1+,-3.6242
Tc1Mn2S1,-2.3496
Y2Fe1O2,-4.2457
Os1La2S1,-4.001
Cd1Y1O2+,-3.2232
Cd1Pd1S1O1-,-2.0126
Ru1Pt1+,-1.7563
Au1Zr1C2-,-3.9721
Os1Mo1S1C1-,-3.8068
Sc1Hf2+,-2.2356
Re1Fe1C1,-2.9198
Pd1Rh1O1C1,-3.8916
Zr1Fe2S1,-3.0245
Au1Co1S1+,-2.1505
Ag2Mn1O2,-2.6557
Cd2O2+,-1.7835
W1Au1+,-1.4011
Au2Ir2S1N1,-3.0389
Ni1Sc2C1,-3.0851
Hg1Re1Hf1S1C1+,-3.5843
Hg1Ir2Rh1O3C1+,-3.9995
Mo1Ni1S2,-3.2129
Ni2Os1,-2.139
Pd3N3-,-3.3776
La1Cd1N1C1,-3.2364
Co2Cu1-,-1.9845
Ir1Tc1N1C1-,-4.165
Ir3S2N1+,-3.9627
Rh1Ni1S1,-2.4855
Y1Zn1O1,-2.5973
Os1Ag1Mo1Zn1O4+,-3.9502
Ir2Hf2N3C1+,-5.2887
Ta1Zn1C2,-3.4066
Os1Zn2N2,-2.5804
Nb1Mn1S1O1+,-3.92
Au3N2,-2.7093
Ta1Rh1S1+,-3.4988
Pd1Mo2Ni1S1O2C1-,-4.3851
Os1Hf1S2,-3.9084
Re1La1S1+,-2.8004
Cu1Ni1O1N1-,-2.8492
Ta1Zr1O2-,-4.9357
Re1Ag1C2-,-3.6244
Nb1Hf1,-1.6862
Au1Y2N1,-3.2213
Pt2Zr1O1,-4.2441
Hf1Rh1S2,-3.7226
Pd2Fe1O1,-2.502
La1Y1C1-,-2.8844
Ta1Fe1N2+,-4.097
Mo3V1N1-,-3.4184
Ir1Re1S1C1,-3.7379
Ru1Cu2C2,-3.3612
Os1Ta1Mo1O1N1C1,-4.8794
Hg1Zn1O2,-1.4368
Zn1Fe1O1-,-1.9646
Os1La1Pd1Ru1S2C2+,-4.452
Ta2Hf1Tc1O4-,-6.0043
Zr2V1S2,-4.0675
Nb2Cr1N2,-3.951
Zr3Ti1S2+,-4.3968
Os3N1+,-3.9989
Pt1Os1N1+,-3.1858
Mn4N1+,-2.3321
Pd1Y1Cr1O1C1+,-3.8781
Pt2Re1Ru1O1C1+,-4.3729
Zn2S1O1+,-2.0797
Cd1Cu1N2+,-3.1316
Ta1Nb2Zr1O1C3+,-5.8916
Mo2Ni1O2,-3.6633
Hg1Pt2N1C2+,-4.13
Ir1Pt2,-2.3992
Pt1Sc1N1C1,-4.4891
Cd1Os2-,-1.893
Os1Tc1N2-,-3.9412
Ru1Sc1S1O1+,-3.6941
Y2Co1N1,-3.3248
Cu1Fe1Cr1S1O1+,-3.0357
Cr1Y1-,-1.3959
Au1Ru1C1,-2.9352
Ir1Y1Mn1Sc1O1-,-3.8344
W1Pd1V1Sc1S1O1N1C1-,-4.6973
Au1W1O1+,-3.423
Ag1Zn1Ni1C1-,-2.0393
Pt1Cd1S2,-2.1286
Cr2Re1-,-1.6908
Hg2Re1Y1S2N2-,-3.3903
V1Sc1S1N1-,-3.5069
Cd1Ag1Ti1O1N1C1+,-3.7068
Au1Ta1Mo1Y1S1N1,-3.9807
Re1La1S1O1+,-3.8437
W1Zr1N2+,-4.5182
Ta3O2N1,-5.3973
Pt1Re1V1O3-,-4.682
Ta1Mo1Mn1S1O1C1+,-4.5057
Hg3S1O1C1-,-2.1875
Hg1Cr1S1N1-,-2.1182
Au1Os1O1+,-2.6436
Nb3S2-,-4.1413
Nb1V1O1+,-3.5824
Au1Ag1Mo2S3N1-,-3.5979
Zr2Zn1S1,-2.7177
Ag1Co1C2+,-3.5378
Zn1S1+,-1.058
Mo1Ni1C2+,-3.9126
Nb1Zr1C2,-4.613
Ta1Os2-,-3.7044
Nb1Cu1N1+,-3.0241
Pd1Zr1S2+,-3.4501
Rh1Y1C1-,-3.1857
Au1Ta1Hf1Pd1O2C1-,-4.7034
Os1Ta2La1O3N1+,-5.6822
Os1Ru1Cu1S1C2-,-4.2162
Pd1Ru1V1S1-,-2.9261
Cr2Sc1S1+,-2.3716
Os1Ru1V2S1O2+,-4.4915
Os1V1S1C1-,-3.9408
W1Hf1O1N1+,-4.547
Co3S3-,-3.8783
Zn2Rh1,-0.7401
W1Mo2Zr1N2C2+,-5.0979
W1Ta3O4,-5.8595
Hg1Re1O1N1-,-3.2905
La1Mn1N1C1-,-3.5726
Ir1Os1Cd1Tc1S2N2+,-3.7544
Ru2Fe1O1,-2.9171
Cu3O1N1-,-2.5004
Mn1Cd1-,-0.7443
Au1Pt1Ag1Mo1S2O1,-3.4625
Co1Cr1O1,-2.6385
La1Co1V1N2-,-4.0027
Ag1Rh1N2,-3.0452
Os1Ta1Zr2O3C1+,-5.9893
Y1Zn1O1C1,-3.1079
Nb1Mn1S2,-3.4952
V3S1O2,-4.4095
Re1Sc1S1O1+,-3.7934
Mo1Ti1N1C1-,-3.9562
Mn1Zn2-,-0.8198
W1Rh1Ru1O2C1-,-4.9508
Y1Co3S1+,-3.6015
Pt1Hf3O4,-5.7877
Y1Ti1N2,-4.0353
Ni1Mn1S1,-2.2792
Hg1Hf1S2,-2.8966
Zn2W1-,-0.6195
Mn1V1O1C1-,-3.54
Os1Ta2Hf1O4-,-6.1463
Pt1V1C1+,-3.0306
Ag1Ni1S1C1,-2.9293
Ni1Cr1C1+,-2.5561
Os3C2-,-4.6412
Re1Mn1N1+,-2.6906
Au1Hf1O1N1-,-3.6171
Y2Au2,-2.2921
Cd1Mo1S2-,-2.5136
Au1Cd1N1C1-,-3.0651
Fe3S2O1+,-3.6381
Rh1Tc1C2-,-4.2593
Hf1Ni1S1N1+,-3.6181
V2Sc2S1C2,-4.3435
La1Tc1Co1O1-,-3.5049
Zr1Cu1O1N1+,-3.7565
Ru1Cu1Fe1O1N1,-3.1802
Pt1Re1Mn1Cr1O2C1,-4.135
Rh2Os1,-2.3209
Hg1Cu1N1+,-0.9058
Os1Cr1O2+,-3.5258
Pd1Ni1Mn1N2+,-3.3208
Cr1Zr1,-1.078
Os1Re3S1+,-3.7574
Hf2Mo1O1,-4.0002
Au1Y1O2,-3.4458
La1Fe2S2,-3.4198
Pt1Cr1S1N1,-2.8984
Ru1Sc1S1N1+,-3.4854
Cd1Pd1Zn1S1C1-,-2.1592
Re1Ni1S1O1,-3.5927
Cd1Cr2O2,-2.6856
Os1Pd1Nb1Ti1O2N1-,-4.9179
Cu1Ti1S2-,-3.2294
W1Y1Co1S2N1,-4.2857
Ti3O2C1-,-4.8926
Y1Co1N1,-2.9612
Os1Rh1Zn1C3,-3.9841
Mo1Nb1Zr1N2C1,-4.7866
Ir1Ta1La1Ru1S1O2C1-,-5.3297
Zr1Cu2Fe1S1O1C1,-3.9404
Hg1Co1S1C1+,-2.926
Fe1Co1,-1.4292
Ag1Cr3O2N1+,-3.3802
Nb2V1N2,-4.3127
Ir1Ta1S1C1+,-4.1889
Pt1Cu3S1,-2.5947
Ru1Y1Co1S2-,-3.6465
Pt1Cr1O1N1,-3.1231
Zr3N3,-5.1144
Mo1Re3-,-3.1755
Hg3Os1S2-,-1.8493
Cu1Mn1N1C1,-3.5096
Fe1Ti1O1N1,-3.8105
W1Ru1Cr1S1O2+,-4.3302
Pt1Cd1Y1S1C2-,-3.9855
Zr1Y1O1N1-,-4.7975
Hg1Ir1O2+,-2.9913
Re1Cu1O1N1,-3.5485
Pt2Y1N1,-3.4595
Tc1Mo2S1,-2.9352
Cr1Ti1S1C1+,-3.355
Ta1Pd1S1C1-,-3.606
Ag1Mn1S1,-1.8531
Ir1Ru1S1N1-,-3.3755
Ir1Ru1N2-,-3.5941
La2Cr1O1,-3.0271
Au1Tc1O1-,-2.6773
Ag2Zn2S3,-2.2628
Pt1Ta1Nb2S1N3,-5.1695
Re1Hf1Nb1S2C1+,-4.6892
Fe3Ni1-,-2.1123
Hg1Mo1O1C1+,-3.3177
Os1Sc1S1,-3.343
Pt2La1C1,-3.933
Tc1Zr1S1C1+,-4.2806
Hg1W1Zr1O1N1+,-3.8683
Nb3O2-,-4.7827
Ir1Pd2N1,-2.6295
Zn1Cr1S1C1,-2.2876
Hg1Ta1O1N1+,-3.2522
Au1V2C1,-3.0538
Au1Pt1Ag1Pd1O1C2+,-3.7107
Ta1V3O2N1,-4.7557
Hf1Nb1C2-,-4.5384
Mo1Zr1C1,-3.305
Cu1S1+,-1.2089
Ta1Rh1S1,-3.4866
Tc1Au2+,-1.6079
Hg2S1N1-,-1.2173
Zn1Cr1O1N1,-2.4957
Pd1N1+,-1.038
Pd2Tc1C1,-2.9889
Co3O1N1+,-3.551
Au1Mo2Sc1O2+,-3.9934
Fe1Hg2,-0.2637
Re2O1C1+,-4.1167
Cr1O1-,-2.2141
Ni1Cr1S1,-2.1449
Pd1Y2C2,-4.0402
Ta1Rh1Zr2O4+,-5.8521
Y2Sc1S1,-2.6945
Mn2Mo1,-1.1099
Mo2C2-,-3.9846
Os3N3-,-4.5127
Au1Fe1N1C1+,-3.6557
Fe1Cu2+,-1.9461
Tc1Mn2O1,-2.5113
Ir1Pd2O1,-2.7089
Os1Nb1Ni1Mn1S3N1-,-4.3389
Cd3Cr1S2O1C1,-2.4898
Zn1Ni1S1N1+,-2.489
Ag1Cr1S1N1,-2.4186
Cd1Nb1C2,-3.3092
Hg1N1,-0.0138
Os2Y1O2,-4.466
Ag1Ni1O2-,-2.915
Mo1Ti1N1,-3.0663
Ru2Mo1N1,-3.0897
Au2Tc2O1+,-2.9557
Pd1Ru1O1C1-,-3.9313
Mo3Ti1N2+,-4.0459
Y2S2+,-4.0412
Re1W1Ru1Y1S1O1C1+,-4.8217
Ru2Tc2S1C1-,-3.9793
Ta1Ti2O1,-3.8469
Hg1Co1Mn1N1+,-2.2315
Ta1Tc1S1N1+,-4.0373
W1Ag2Sc1S1O1N1,-3.8621
Pt1Tc1Y1S1N1-,-3.9629
La3Zn1S1+,-2.8105
Hf1Co1C1,-3.3778
Ag1Tc1Mo1S1O1,-3.3379
Os3S2O1,-4.1636
Nb1Fe1N1C1+,-4.1139
Ta1Cd1Ti1N1C2,-4.2253
Fe1Sc1O1N1+,-3.8006
La1Ru2N1,-3.3678
Hf2S1C1,-4.287
W3O1N1+,-4.8131
Pd2Ru1S1O1C1+,-3.9112
Cr1Ti3S2+,-3.6661
Zn3N2+,-2.5284
Zn1Tc1,-0.2894
Ag2S1-,-1.4009
Mn2C2+,-3.5872
Ta1Hf2Tc1O3C1+,-5.8382
Au1Co1S1-,-2.336
Hg1Hf1S2-,-2.9581
Re1Rh2S1,-2.9869
Zn1Co1O1C1-,-3.37
Nb2Co1O2,-4.5404
Ru1V1S1O1-,-3.7501
Fe1Mn1S2+,-2.8396
Re1Ta1N1,-3.4916
Hf1Ni1O1C1+,-4.0459
Au2Ir2S2,-2.9441
Ir1Hf2O1,-4.7685
Re1Mo1Mn1S2O1,-3.8555
Nb1Fe1O1N1-,-4.0833
Hg1Re1O1,-1.9828
Hg1Co3S1O2-,-3.5443
Ir1W1Rh1N2,-3.9179
Nb2O1C1-,-4.5916
Re1Fe1S2+,-3.1743
Re1Mo1Mn2S1O1+,-3.5208
La1Ti1N2,-4.1992
Zr1Ni2V1S1O1N1C1,-4.654
Y2V2N1C1-,-3.8867
Ni1Os2,-2.5332
Pt3Nb1N2+,-4.1605
W1Ta1Ru1O1,-4.0138
Rh3S3,-3.261
Nb1Mn1O1N1+,-4.1072
Os1Zr3S1O3+,-5.9084
Pt1Cu1O1,-2.2493
Os2Ta2S2O1+,-5.2446
Rh1Tc1Y1S1,-3.3025
Hf1Nb1N2-,-4.8116
Os1Cr1S1C1,-3.4822
Rh2Ir1,-2.1845
Sc2Re1+,-2.5532
Pd2Sc1O1,-3.1125
Fe1Ti1O1,-3.3207
Fe1Sc1O1,-3.1162
Zr2Fe1C1,-3.7867
Pt1Pd1Rh1Sc1S3O1+,-3.6679
Os2Ag1S1,-2.7207
W1Ir2-,-3.2685
Pd2Tc1Ti1O1C2+,-4.3071
Cu1Mo1Ta1+,-2.5026
Cr1Y1,-0.5405
Os2La1O1,-3.9839
Mn1Au2+,-1.4982
Os1Cd1N1+,-2.5016
Mo1Zr1Ni1O1C2+,-4.7611
Mn1Au1-,-0.6924
Zr1Ti1O1+,-3.8643
Cd1Zn1N1C1-,-2.8056
Hg1Rh1Ru1O1N1,-2.7451
Ru1Fe1Ti1C2-,-4.1804
Zr1Fe1O2+,-4.4601
La1Zr1S1C1+,-4.3208
Rh3C3+,-4.4164
V3S2-,-3.357
Cu1Fe1S1N1+,-2.6123
Ru1Cu1O2+,-3.1795
Y1Fe2O2,-3.8074
Os1W1O2-,-4.7648
Mo2V1C2,-4.0915
Y1Fe1S1+,-2.8583
Ta1Y1S1O1+,-4.533
Fe1Zn1-,-1.6441
Hf1Sc2N1,-3.1718
Y1Ag1,-0.8473
Pd1Cu1S1C1,-2.9355
W1Ni2N2,-3.5596
Ag3S1O2+,-2.5064
Ag1Ru1O1C1,-3.6793
Y3S1C1,-3.8457
Mo1La1,-1.1601
La1Zr1S1O1+,-4.5577
Cu1Co1O1,-2.5093
Os1Y1S2-,-3.6339
W1Mo1S1O1,-3.7803
Nb1Cr1Ti1C1-,-3.0264
Hf1Ir1Hg2+,-2.019
Zr4O1,-4.1484
Ir1Y2S2,-4.2245
Os1Cr1O2,-3.6805
W1Zr1Mn1V1O1+,-3.9802
Zr1Zn1Fe1Sc1O3,-4.2921
Mn1Ti1S1C1-,-3.2118
Hf1O1,-4.2045
Tc1V1S1N1,-3.5856
Cu1Os2-,-2.4043
Os2V1O2,-4.2597
La1Cu1O1N1,-3.3137
La2N1C1,-3.7895
Pt1Pd1Zr1S2N1,-3.7808
Rh1Zn1S1N1+,-2.4044
Ru1Nb1Zr2S2N2,-5.0734
Tc3O1C2+,-4.6054
Hg1W1C2-,-3.2197
Au1W1Nb1Cr1S4,-4.0165
Ir1Ta1Y1O1N1C1+,-5.2607
Zr1Tc1-,-2.597
Ag1Co1N1C1,-3.5859
Ni1Cr2Sc1S1N1-,-3.0223
Y1V1O1N1,-4.2742
Co1Hf2+,-3.0022
W1Ni1C1-,-3.0123
Zn1Co1N1-,-2.1258
Au1Mn1S1O1-,-2.8391
Y2Cu1N2,-3.5772
Ir1Co1O1,-2.9514
Fe1Mn1V1Sc1S1N3-,-4.0953
Re1Ag1C1-,-2.7425
Tc1Cu3O1+,-2.7084
Rh1Sc3O2C1-,-4.7415
La1Cd1C2+,-3.3163
Pt1Tc1V1S2C1,-4.0695
Ta1Cr2N1,-2.7905
Hg1Sc1O1N1+,-2.5253
Ni1Ti1S1-,-2.5381
Au1Sc2O2,-4.3993
Tc1Mo1Y1Cu1S3C1+,-4.2334
Au1Hf1O1C1,-3.7089
Tc4C1,-3.7445
Pt1Os1Y1Co1S1O1N1-,-4.4794
Au1Co1O1N1,-3.1477
Pt1Zr1O1C1,-4.4385
Cd1Ni2N2,-2.8176
Ni2V1S1C2+,-4.0104
Mn2Nb1+,-2.1255
Ru1Cr1S1O1-,-3.1547
Re1Ir1+,-1.9444
Hf1Ni1O1-,-3.7209
W1Cr1C1+,-2.8446
La1Ag1Zn1Fe1S1-,-2.1961
Hf2O1C1-,-4.8665
Ta1Ag1Ti1C3-,-4.5628
Nb2O1N1-,-4.5118
V1Ti1O1C1,-4.2948
Pt3S1N1C1,-3.8701
Cd3O1N1+,-1.9035
Zr1Fe1C2,-4.1961
Hf1Ni2C2,-4.0951
Cu1Mn1O1N1,-2.8087
Hg3S1,-0.3482
La1V2S1,-3.0411
Pt2Zn1C2,-3.5713
Mo1Co1C1-,-2.9172
Zr1Cr1O1C1-,-3.9882
Ir2Zr1C1,-4.678
W1Ti3O1,-3.8958
Pd1Co1S1C1,-3.3529
Hg1Ta1La1S1C2,-4.0554
Ir1Ta1Hf2O2C2+,-5.8342
Nb1Tc1,-2.7851
W1La1Cd1Zr1N2C2+,-4.6157
Pt1Re2Cr1S1O1N1C1+,-4.3923
La2Zn2S1C1+,-3.0017
Sc1Ru2+,-2.644
Ru2Tc1N1,-3.1368
Os1Co1Sc1S1N1C1+,-4.4266
Os2Rh1O1,-3.4574
Mo2La1-,-2.2197
Ta1Hf3O1C3+,-5.9145
Hf1Zr3O3N1+,-5.8924
La1Ni2N1,-2.9847
Zn2O1N1,-1.758
Au1W1Ag1Sc1S1C2+,-3.9684
Pt1Os1O1-,-3.4298
Y1Co1S1,-3.0904
Ir1Ta1Zr1O1N1-,-5.1794
Os1Zn1Cu1Co1O2N2+,-3.6271
Mo3,-1.9206
Ag1Nb1O1N1,-3.5559
Au1Os1S1O1-,-3.4882
Tc2Mo1S1N1C1,-4.1278
Ta1Ru1S2,-3.8529
La1Hg1,-0.1167
Au1Os1Hf1Y1N1C1+,-4.5641
Pt2Ir1N1,-3.0628
Rh1Ni1O2,-3.0047
Ni3C1+,-3.3234
Re1Hf1N1C1-,-4.3706
Hg2Co1C1,-1.5644
Pt1Zr1S1+,-3.4418
Hg1Y2O1,-2.7711
Cu1Ta2+,-2.661
Co1Cr1S1C1,-3.216
Ta1Hf1Ru1Nb1O4+,-5.8625
Au1V1C1-,-2.156
W1Tc1Mn1S1O1N1,-4.1687
Zr1Sc1S1-,-2.7088
Y1Co3O2+,-4.2509
Ru1Rh1+,-1.7014
Os3S3,-4.0656
Hf1Rh1C2+,-4.6136
Hf2Zr1O2,-4.8557
Ta1Nb1N1+,-3.8444
Tc3Fe1C3-,-4.6045
Ru1V1O1C1,-4.1393
Os1Ta1C2,-4.7648
Pt2N1C1,-3.8034
Tc1Cu1S1N1-,-3.1818
Tc1Mo1Cu1Ti1O2N2-,-4.6369
Os2La2O1,-4.3756
Os1Sc1S1O1-,-3.8185
Co3S2C1-,-3.7988
Os2S1O1+,-3.831
Au1Mo1N1C1,-3.5389
Ta1La1Ag1Mo1O2C2,-4.9805
Hf3N1C1,-4.5489
Tc1Mo1O1C1-,-4.0462
Ni3S1O1C1,-3.9507
Au1Pt1Re1V1O1N1C1-,-4.3395
Ir1Rh1O2-,-3.6145
Co1Ti1N2,-3.6775
La2Y1C2,-3.9056
W1Ru2O1,-3.6977
Ir1Os1O1N1,-3.7634
Os1Zr1Cu1O2N1,-4.4972
Tc1Ti1O1C1+,-4.2473
Pt1Cd1O1C1+,-3.9826
Ag1Zn1S2+,-1.7784
Au1Rh1Zr1S2O1-,-4.0426
Nb1Sc1S1C1-,-3.8461
Ag1Tc2C1,-2.9825
Ti1Zr1,-1.5864
Pt1Ti1S2+,-3.2187
Ni1Co1S1C1+,-3.5019
V1Ru2,-2.5767
Ta2Tc2O1N1C2+,-5.4424
Re1Cu1S1O1-,-3.4236
Ir1Ta1Cu1Mn1S1O1N2+,-4.4453
La1Sc1S1C1-,-3.5313
